name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
364171,2006 JZ81,1483,9,34000,2000,0.85,0.01,28.2,0.4,329,3,27,2,253,3,1.4,0.3,122,78,2453400.0
