,Unnamed: 0,kboTIME,x,y,z
0,0,2452795.9975416325,-6320492593.265835,2525565303.829023,273344182.69646406
1,1,2452796.247517041,-6321147307.661254,2525644738.9967146,273344935.4613593
2,2,2452796.4974926333,-6321795752.850705,2525727331.289985,273343186.4925527
3,3,2452796.7474679244,-6322451184.422668,2525813676.1083155,273338681.1912093
4,4,2452796.997443062,-6323114183.1739645,2525891596.761442,273336698.3992198
5,5,2452797.247418527,-6323771465.503635,2525960598.571264,273337447.28610593
6,6,2452797.497394172,-6324422541.901287,2526032858.6404138,273335647.1950172
7,7,2452797.7473695157,-6325080677.267953,2526108763.2361283,273331134.37222403
8,8,2452797.997344712,-6325746224.174469,2526176128.4222627,273329190.88908607
9,9,2452798.2473202404,-6326405891.90955,2526234669.374813,273329935.08179265
10,10,2452798.497295945,-6327059419.515063,2526296569.285361,273328083.88609767
11,11,2452798.7472713473,-6327720077.32822,2526362005.1488585,273323564.443735
12,12,2452798.997246609,-6328387989.639181,2526418789.358221,273321660.4942518
13,13,2452799.247222208,-6329049862.608746,2526466846.993081,273322399.50845164
14,14,2452799.4971979787,-6329705663.957446,2526518363.6894627,273320497.58107543
15,15,2452799.7471734458,-6330368665.580621,2526573307.072348,273315972.77216756
16,16,2452799.997148781,-6331038763.498515,2526619489.418416,273314108.92613
17,17,2452800.247124456,-6331702664.723039,2526657045.675864,273314842.6413922
18,18,2452800.497100299,-6332360565.705327,2526698160.2566442,273312890.7369451
19,19,2452800.7470758385,-6333025736.010446,2526742591.355885,273308362.18566895
20,20,2452800.997051252,-6333697843.453728,2526778154.664022,273306539.37106484
21,21,2452801.2470270097,-6334363599.860142,2526805194.87601,273307268.03600985
22,22,2452801.497002932,-6335023430.375211,2526835891.487643,273305267.2860833
23,23,2452801.7469785493,-6335690598.321461,2526869793.243648,273300736.97220343
24,24,2452801.9969540467,-6336364543.413062,2526894722.756499,273298956.44850427
25,25,2452802.246929894,-6337031986.216121,2526911234.2658195,273299680.6420262
26,26,2452802.496905901,-6337693580.430622,2526931498.6457343,273297632.5027536
27,27,2452802.7468816023,-6338362579.186588,2526954855.2215114,273293102.69482976
28,28,2452802.9968571914,-6339038194.225916,2526969137.0284,273291365.9722935
29,29,2452803.246833133,-6339707158.737013,2526975107.5863194,273292086.5090274
30,30,2452803.496809231,-6340370354.721297,2526984925.450252,273289992.6521893
31,31,2452803.746785022,-6341041021.123477,2526997720.6310463,273285465.7846468
32,32,2452803.9967607083,-6341718141.864359,2527001340.1034,273283774.48898363
33,33,2452804.24673675,-6342388466.588964,2526996756.3664703,273284492.27319604
34,34,2452804.4967129445,-6343053105.239474,2526996111.9933977,273282354.43037444
35,35,2452804.746688831,-6343725278.550576,2526998327.884831,273277832.9395439
36,36,2452804.9966646195,-6344403742.809735,2526991268.5102525,273276188.6425848
37,37,2452805.2466407684,-6345075267.9231615,2526976115.0319843,273276904.49628323
38,38,2452805.496617065,-6345741191.327389,2526964990.4329553,273274724.28665984
39,39,2452805.746593053,-6346414711.516736,2526956606.821509,273270210.44062483
40,40,2452805.9965689504,-6347094357.396828,2526938849.7650585,273268614.495112
41,41,2452806.2465452114,-6347766922.9374075,2526913108.763709,273269329.00055027
42,42,2452806.496521616,-6348433972.566457,2526891483.6580462,273267107.783315
43,43,2452806.746497711,-6349108678.531686,2526872478.1913705,273262603.5461509
44,44,2452806.996473724,-6349789342.699366,2526844002.6699305,273261056.9636286
45,45,2452807.2464501024,-6350462786.926724,2526807654.584,273261770.35624963
46,46,2452807.4964266205,-6351130802.095896,2526775507.120514,273259509.139476
47,47,2452807.74640283,-6351806530.245629,2526745856.1747828,273255016.0966722
48,48,2452807.9963789624,-6352488046.6509285,2526706640.447614,273253519.48970664
49,49,2452808.246355466,-6353162204.91153,2526659665.0266533,273254231.6167335
50,50,2452808.496332104,-6353831021.7987385,2526616972.952459,273251931.0315861
51,51,2452808.7463084324,-6354507605.227763,2526576652.8558125,273247450.3792457
52,52,2452808.996284692,-6355189804.4347725,2526526675.4790845,273246003.964714
53,53,2452809.2462613257,-6355864508.642668,2526469053.048572,273246714.3008678
54,54,2452809.4962380896,-6356533959.91256,2526415794.966435,273244374.6279848
55,55,2452809.746214544,-6357211228.161018,2526364783.231939,273239907.2087052
56,56,2452809.996190937,-6357893937.2308855,2526304024.251985,273238510.8519946
57,57,2452810.246167707,-6358569015.861147,2526235736.855211,273239218.55015516
58,58,2452810.496144603,-6359238930.756031,2526171893.3058577,273236839.77484566
59,59,2452810.7461211896,-6359916709.985767,2526110169.647394,273232386.13636357
60,60,2452810.996097722,-6360599752.724957,2526038611.5446033,273231039.4127391
61,61,2452811.2460746346,-6361275031.119832,2525959643.8122115,273231743.3666294
