,mean,stddev
epoch,2452300.5,
period_1,587.3,0.2
sma_2,22620.0,40.0
ecc_2,0.8190000000000001,0.002
inc_2,41.4,0.4
long_epoch_2,30.8,0.3
lan_2,94.6,0.7
pomega_2,348.5,0.6
mass_tot,2.66e+18,1e+16
diam_1,148.0,
diam_2,123.0,
