,kboTIME,x,y,z
0,2452551.932166141,5495133359.729634,-2248494944.6029363,235697076.42884186
1,2452752.230942219,5793873668.088573,-2069389416.3639326,279216279.21601087
2,2452820.867180226,5653079771.748445,-1975539119.6241865,294117560.9166354
3,2452830.006442474,5631636190.215322,-1977448812.6266541,296102317.04775447
4,2452846.145419105,5596652269.80984,-1989012339.3478017,299607641.3081838
5,2452874.889909708,5550602073.761152,-2031614870.2466238,305844571.5088614
6,2453132.292423116,5814966010.303672,-1907206357.6098287,361654191.3921979
7,2453175.9537749276,5720015385.821873,-1849840550.3405776,371108370.4756743
8,2455472.8387573976,5760625876.672028,-1199061398.1517975,862170381.2734537
