,mean,stddev
mass_1,1.760059231168643e+18,3e+16
mass_2,6.699407688313569e+16,1.0e+16
sma_2,5000.0,500.0
ecc_2,0.249,0.01
aop_2,301.9003610660502,2.0
inc_2,127.60540535157783,0.6
lan_2,36.527549118002746,1.2
mea_2,276.0,2.0
mass_3,6.699407688313569e+17,6.69940768831357e+16
sma_3,27600.0,500.0
ecc_3,0.249,0.01
aop_3,301.9003610660502,2.0
inc_3,127.60540535157783,0.6
lan_3,36.527549118002746,1.2
mea_3,276.0,2.0
