,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,1.6e18,1.0e+18
sma_2,12218,5000
ecc_2,0.0105,0.001
aop_2,0.0,5
inc_2,93.56,5
lan_2,111.15,5
mea_2,31.34,10
mass_3,1.6e20,1.0e+19
sma_3,37211,500
ecc_3,0.0105,0.001
aop_3,260.0,50
inc_3,61.250,90
lan_3,139.2,90
mea_3,80.0,90
j2r2_1,100000.0,10000.0
c22r2_1,2000.0,100.0
spaop_1,20.26,10
spinc_1,35.5,2
splan_1,146,5
sprate_1,5e-6,5.0e-5
j2r2_3,20000.0,1000.0
c22r2_3,1000.0,100.0
spaop_3,20.26,10
spinc_3,35.5,5
splan_3,146,5
sprate_3,5e-6,5.0e-5
