,mean,stddev
mass_1,8.60e21,0.01e22
mass_2,2.6e21,1.0e+19
sma_2,37361,1000
ecc_2,0.006,0.001
aop_2,268.0,5
inc_2,61.25,10
lan_2,139.2,10
mea_2,80.0,40
j2r2_1,500000.0,10000.0
c22r2_1,20000.0,100.0
spaop_1,40.26,10
spinc_1,62.44,2
splan_1,139,5
sprate_1,5e-6,5.0e-5
