,mean,stddev
mass_1,1.60e22,0.01e22
mass_2,7.89e20,1.0e+18
sma_2,12400,1000
ecc_2,0.02,0.001
aop_2,130.0,5
inc_2,62.0,5
lan_2,138.0,5
mea_2,5.276,10
mass_3,6.91e19,1.0e+19
sma_3,37282,500
ecc_3,0.00488,0.001
aop_3,299.0,10
inc_3,62.60,10
lan_3,137.9,10
mea_3,39.3,10
