,geocentricTime,x,y,z
106,2452604.5,-45.87095565283872,-8.187627596219741,22.74799133000778
107,2452614.5,-45.70237102291735,-8.270376927473551,22.7511423865381
108,2452624.5,-45.52522418548507,-8.32385613860755,22.75429217289352
109,2452634.5,-45.34485956685607,-8.347114009048575,22.75744120156326
110,2452644.5,-45.16650405045479,-8.339947915472056,22.7605759562691
111,2452654.5,-44.99567704780944,-8.303107519384364,22.76371379426549
112,2452664.5,-44.83744922654203,-8.23858199811982,22.76684530752022
113,2452674.5,-44.69638661916572,-8.14892113959541,22.76996620646079
114,2452684.5,-44.57677451330449,-8.037638732065718,22.77309127255766
115,2452694.5,-44.4818550595589,-7.909014927379488,22.7762048985597
116,2452704.5,-44.4141774990961,-7.767512900451919,22.77931391947293
117,2452714.5,-44.37555345536752,-7.61824977831028,22.78242462705325
118,2452724.5,-44.36655325093068,-7.466410096235404,22.78552130220424
119,2452734.5,-44.38712687147505,-7.31698645281272,22.78861915680615
120,2452744.5,-44.43628445194922,-7.175152769234307,22.7917136636499
121,2452754.5,-44.51200662013198,-7.045513156948954,22.79479524931811
122,2452764.5,-44.61188523401962,-6.932259778500422,22.79788121917915
123,2452774.5,-44.73262308817692,-6.839293221982755,22.80095810735899
124,2452784.5,-44.87036489332719,-6.769556924627207,22.80402652457727
125,2452794.5,-45.02110715654377,-6.725530251257436,22.80709881926634
126,2452804.5,-45.18020000086533,-6.709020111597527,22.81015775146079
127,2452814.5,-45.34298289652624,-6.720786311639583,22.81321410906153
128,2452824.5,-45.50481987449911,-6.761157304798805,22.81627047645904
129,2452834.5,-45.66080837444644,-6.82954710118502,22.81931242742418
130,2452844.5,-45.80651951605486,-6.924487656975404,22.82235658440879
131,2452854.5,-45.93767402228751,-7.044120389949844,22.82539503617521
132,2452864.5,-46.05019533217953,-7.1856134726149,22.82842186356064
133,2452874.5,-46.14081965682853,-7.345597788530842,22.83145257740756
134,2452884.5,-46.20656937441134,-7.5203574817595,22.83447211855856
135,2452894.5,-46.24515554635961,-7.705378501361206,22.83748564051281
136,2452904.5,-46.25525335712882,-7.896057667640402,22.84050107148692
137,2452914.5,-46.23599230017048,-8.08755322994157,22.84350216003793
138,2452924.5,-46.18756826173522,-8.274659076937603,22.84650326617763
139,2452934.5,-46.11107782983823,-8.452558980888224,22.84950158198972
140,2452944.5,-46.00820646375161,-8.616432653945234,22.85248600053563
141,2452954.5,-45.88181183730156,-8.761727274945287,22.85547434051329
142,2452964.5,-45.73535346869777,-8.884697746337697,22.8584543388336
143,2452974.5,-45.57285934113882,-8.981930738653652,22.86142445094559
144,2452984.5,-45.39924088863108,-9.050920009072671,22.86439873440079
145,2452994.5,-45.21950235454808,-9.090187923985665,22.86736035034718
146,2453004.5,-45.03897116316837,-9.098884312330695,22.87031809795604
147,2453014.5,-44.8632131347994,-9.077440517697259,22.87327668029775
148,2453024.5,-44.6973079304755,-9.02720954606779,22.87622118598896
149,2453034.5,-44.54626570269311,-8.950263068057058,22.87916732930073
150,2453044.5,-44.4145781962647,-8.84987122647449,22.88210880430394
151,2453054.5,-44.30583856677373,-8.729792322211534,22.88503843784423
152,2453064.5,-44.22321205115991,-8.594348008541267,22.88797236406951
153,2453074.5,-44.16879531186807,-8.44855787828365,22.89089605901063
154,2453084.5,-44.14371724289417,-8.29735713445089,22.89381308594177
155,2453094.5,-44.14848612153715,-8.145947251168943,22.89673318795869
156,2453104.5,-44.18238268371642,-7.999546362788132,22.89963948297086
157,2453114.5,-44.24397768835959,-7.862827089994748,22.90254514674288
158,2453124.5,-44.33119679516476,-7.740419372640018,22.90544946767436
159,2453134.5,-44.4409502046321,-7.63636202956243,22.90833974528524
160,2453144.5,-44.56985334971489,-7.553942472109921,22.9112336943312
161,2453154.5,-44.71396169650805,-7.496139859106207,22.91412056485686
162,2453164.5,-44.86876361788413,-7.464954758796742,22.9169967070359
163,2453174.5,-45.02984356340451,-7.461673745738453,22.91987730492628
164,2453184.5,-45.192391075044,-7.487052472668344,22.92274606170642
165,2453194.5,-45.351571662375,-7.540742077364307,22.92560980446246
166,2453204.5,-45.50291573020026,-7.621860620453159,22.92847496360312
167,2453214.5,-45.64181534233119,-7.728828486260871,22.9313261051905
168,2453224.5,-45.76416799910957,-7.859088528157657,22.93417789339704
169,2453234.5,-45.86637898598318,-8.009775404148952,22.93702551474212
170,2453244.5,-45.94506849569381,-8.177272718934615,22.9398604581154
171,2453254.5,-45.99778634441423,-8.357341788978857,22.94269930524054
172,2453264.5,-46.02264890033245,-8.545660415890719,22.94552814127644
173,2453274.5,-46.01838417814299,-8.737297395468223,22.94834879275751
174,2453284.5,-45.98487242827657,-8.927236913310102,22.95117280624522
175,2453294.5,-45.92255835977059,-9.110615341699722,22.95398286683466
176,2453304.5,-45.83280726425288,-9.28234143187671,22.95679066902353
177,2453314.5,-45.71806007180753,-9.437860459335804,22.95959784163328
178,2453324.5,-45.58122449094711,-9.573026292449006,22.96239043947602
179,2453334.5,-45.42618033342035,-9.684019387877909,22.96518565086105
180,2453344.5,-45.2574579211823,-9.768082886872723,22.96797458911033
181,2453354.5,-45.07980788086896,-9.823082361076759,22.97075193581634
182,2453364.5,-44.89864704958543,-9.847735314069686,22.97353357671467
183,2453374.5,-44.71935415834632,-9.84203136332489,22.9763039468289
184,2453384.5,-44.54716342538511,-9.806627460894877,22.97906830566515
185,2453394.5,-44.38739297936821,-9.743283791309308,22.98183473740442
186,2453404.5,-44.24462215467169,-9.654794163007482,22.98458740880873
187,2453414.5,-44.12295497544666,-9.544429003498765,22.98734014142784
188,2453424.5,-44.02596443410539,-9.4164226605039,22.99008984886351
189,2453434.5,-43.9560677242935,-9.275445898425762,22.99282669827319
190,2453444.5,-43.91506864096632,-9.126310277461885,22.99556768602472
191,2453454.5,-43.90383141939861,-8.974349629076068,22.99829983597402
192,2453464.5,-43.92207423519874,-8.824647578851424,23.00102313729952
193,2453474.5,-43.96897723231872,-8.68212229591451,23.00375088388023
194,2453484.5,-44.0426755324785,-8.551663125213725,23.0064655524189
195,2453494.5,-44.14051747065323,-8.4373962810046,23.00917704826855
196,2453504.5,-44.25949305871444,-8.343109018818431,23.01188940690661
197,2453514.5,-44.39571329155199,-8.272061894959215,23.01458756103969
198,2453524.5,-44.54501817551228,-8.226533212114871,23.01728763504032
199,2453534.5,-44.70306090853571,-8.208400094413797,23.01998271286326
200,2453544.5,-44.86497644157976,-8.218660747084,23.02266594434226
201,2453554.5,-45.02612558227244,-8.257387669581014,23.02535339261391
202,2453564.5,-45.18181838168867,-8.324226122330911,23.02803018700619
203,2453574.5,-45.32732571483841,-8.417786660830405,23.03070014422562
204,2453584.5,-45.45852063067186,-8.536005031151648,23.03337270756363
205,2453594.5,-45.57137263137601,-8.676364115427578,23.03603133969991
206,2453604.5,-45.66232959721358,-8.835388801730275,23.03868896096898
207,2453614.5,-45.72865875082204,-9.009291293323477,23.04134431816978
208,2453624.5,-45.76792958594839,-9.193847896255532,23.04398593874068
209,2453634.5,-45.77864380537621,-9.38420605073127,23.04663088545025
210,2453644.5,-45.76016897463068,-9.575612435513069,23.0492675456157
211,2453654.5,-45.71241484812553,-9.763022973264206,23.0518939542218
212,2453664.5,-45.63647947091736,-9.941321758595896,23.05452465549587
213,2453674.5,-45.53418691663146,-10.10589942081624,23.0571423870603
214,2453684.5,-45.40806148940494,-10.25217309725614,23.05975535171673
215,2453694.5,-45.26173375893079,-10.37615712339151,23.06236967673323
216,2453704.5,-45.09922046974449,-10.47468892823204,23.06496948466695
217,2453714.5,-44.9251727624726,-10.54504398354206,23.06756995214164
218,2453724.5,-44.74486904073206,-10.58564743542559,23.07016617347703
219,2453734.5,-44.56348197137616,-10.59584644543745,23.0727499435918
220,2453744.5,-44.38648841316142,-10.57574104802397,23.07533749916593
221,2453754.5,-44.21924463320853,-10.52676062174801,23.07791487457594
222,2453764.5,-44.06651832847717,-10.45104892008841,23.08048458450336
223,2453774.5,-43.93291907079161,-10.35155318150569,23.08305753365094
224,2453784.5,-43.82222065801313,-10.23225089063401,23.08561664767311
225,2453794.5,-43.73734475619631,-10.09738161971993,23.08817409670306
226,2453804.5,-43.6806691122711,-9.951769550006214,23.09073085649892
227,2453814.5,-43.65334381462429,-9.800630689393962,23.09327368146976
228,2453824.5,-43.65572218056669,-9.648953931904472,23.09581962886285
229,2453834.5,-43.68742366723519,-9.50195832132076,23.09835907825534
230,2453844.5,-43.746874455122,-9.364555680421814,23.10088784430294
231,2453854.5,-43.83199724370722,-9.241105882979076,23.10342136197426
232,2453864.5,-43.93997609403461,-9.13583847191409,23.10594323554198
233,2453874.5,-44.06717152228332,-9.052149619124474,23.10845977730501
234,2453884.5,-44.20979831683948,-8.992791303121084,23.11097873538439
235,2453894.5,-44.363461200824,-8.960071206443141,23.113483702736
236,2453904.5,-44.52347735235877,-8.955214657662053,23.11598882326746
237,2453914.5,-44.68530497356951,-8.978883882967478,23.11849090036975
238,2453924.5,-44.8440347752381,-9.031045791426513,23.12098026853753
239,2453934.5,-44.99502075263646,-9.110614136866959,23.1234733046239
240,2453944.5,-45.13393403033232,-9.216091994605307,23.12595699994684
241,2453954.5,-45.25643560766643,-9.345141057691494,23.12843224366498
242,2453964.5,-45.35891091557438,-9.494631489687482,23.13091119887597
243,2453974.5,-45.43816250805529,-9.661180764504278,23.13337631879125
244,2453984.5,-45.49142165298805,-9.840599777506014,23.13583852492998
245,2453994.5,-45.51694340771856,-10.0283466083526,23.13830084175916
246,2454004.5,-45.51346900537471,-10.21979133838919,23.14074836020467
247,2454014.5,-45.48058548941106,-10.40977952526302,23.1431976991826
248,2454024.5,-45.41897390089017,-10.59335524105884,23.14564130883723
249,2454034.5,-45.32983381951931,-10.76568474400945,23.14807287414348
250,2454044.5,-45.21544177167914,-10.92193046135444,23.15050833322546
251,2454054.5,-45.07894440134753,-11.05800928881832,23.15293245927313
252,2454064.5,-44.92393422341918,-11.17021860517214,23.1553498177414
253,2454074.5,-44.75496909135258,-11.25547278657461,23.1577695018609
254,2454084.5,-44.57695263393733,-11.31182358389459,23.16017487555911
255,2454094.5,-44.39499641609422,-11.33791928588911,23.16257929039672
256,2454104.5,-44.21469252233803,-11.33349577766558,23.16498127450814
257,2454114.5,-44.0412909988455,-11.29944623851372,23.16736976831699
258,2454124.5,-43.87989746284929,-11.23729854978536,23.16976151871667
259,2454134.5,-43.73541143598972,-11.14976337052297,23.17214481287467
260,2454144.5,-43.61181347355981,-11.04031160959458,23.17451875025996
261,2454154.5,-43.51263375066426,-10.91286411887776,23.17689695264736
262,2454164.5,-43.44059554885211,-10.77220774439786,23.1792619993074
263,2454174.5,-43.39728411816223,-10.62324609692029,23.18162338987501
264,2454184.5,-43.38370753785429,-10.471028932415,23.18398635362296
265,2454194.5,-43.3997639748608,-10.32090663967712,23.18633477723318
266,2454204.5,-43.44439853799292,-10.17774321958885,23.18868463294141
267,2454214.5,-43.51602809686315,-10.04627503859859,23.19103063624858
268,2454224.5,-43.61199496988923,-9.930943643482886,23.19336450167396
269,2454234.5,-43.72912809453989,-9.835349474586064,23.1957023938334
270,2454244.5,-43.86385873806728,-9.762787778436374,23.1980304815146
271,2454254.5,-44.01184530951355,-9.715786732731083,23.20035153339087
272,2454264.5,-44.16872319916435,-9.695971307528275,23.20267565358659
273,2454274.5,-44.32987152627604,-9.704551025789387,23.20498605226443
274,2454284.5,-44.49036570749552,-9.741698319397358,23.2072951793099
275,2454294.5,-44.6456570451248,-9.806841302417016,23.20960306137923
276,2454304.5,-44.79109745805378,-9.898903766348198,23.2118970084759
277,2454314.5,-44.92227450589905,-10.01574352011559,23.21419398110226
278,2454324.5,-45.03540664406909,-10.15475398529228,23.21648367881122
279,2454334.5,-45.12683086411189,-10.3127655440063,23.21876292402395
280,2454344.5,-45.19362762132874,-10.48576882785127,23.22104647646833
281,2454354.5,-45.23362283809013,-10.66961987777957,23.22331741897701
282,2454364.5,-45.2450525817012,-10.85965716204275,23.22558326207242
283,2454374.5,-45.22725755041118,-11.05084343925112,23.22785090874363
284,2454384.5,-45.18030594442593,-11.23835328221008,23.23010352507433
285,2454394.5,-45.10496497530927,-11.4170787766572,23.23235615046623
286,2454404.5,-45.00319709344358,-11.5821652030889,23.23460531543769
287,2454414.5,-44.87752420437089,-11.72929998598754,23.23684111355856
288,2454424.5,-44.73129611659232,-11.85431421508252,23.23907992244644
289,2454434.5,-44.56878135526933,-11.95392509927476,23.24130921333659
290,2454444.5,-44.39447106093025,-12.02562551887992,23.24353005019625
291,2454454.5,-44.21351639022269,-12.06752606020755,23.24575367678789
292,2454464.5,-44.03136227646217,-12.07902127059663,23.24796341148635
293,2454474.5,-43.8532299938104,-12.06029687144316,23.25017078244533
294,2454484.5,-43.6845532962169,-12.01244907366067,23.25237752325679
295,2454494.5,-43.53029102978075,-11.93781702154293,23.25456959739083
296,2454504.5,-43.39479341625795,-11.83927309222751,23.25676421103264
297,2454514.5,-43.28209004710714,-11.72056574649807,23.25895279913469
298,2454524.5,-43.19514126185403,-11.58620104151448,23.26112987536196
299,2454534.5,-43.13615123860444,-11.44079283805888,23.26331142900976
300,2454544.5,-43.10660973791791,-11.28951605449804,23.26548172976532
301,2454554.5,-43.10674583032877,-11.13759391569478,23.26764617352168
302,2454564.5,-43.13615476835781,-10.98996886758783,23.26981339775941
303,2454574.5,-43.19356244657536,-10.85171154171975,23.27196657585019
304,2454584.5,-43.2766566821406,-10.72729614086016,23.27411965089756
305,2454594.5,-43.3827631119596,-10.62070523399995,23.27627076723345
306,2454604.5,-43.50839606628118,-10.5356324758204,23.27840879558213
307,2454614.5,-43.64951647048942,-10.47478455109108,23.28055033609887
308,2454624.5,-43.80199400325836,-10.4403451405817,23.28268386846004
309,2454634.5,-43.96110388166576,-10.43386702472631,23.28480864744643
310,2454644.5,-44.1221277442419,-10.45582778865399,23.28693715562173
311,2454654.5,-44.28045151044847,-10.50624779746268,23.28905266784607
312,2454664.5,-44.4312125958575,-10.58428363944277,23.29116524769013
313,2454674.5,-44.5700498035627,-10.68818657900746,23.29327835518657
314,2454684.5,-44.69283782151233,-10.81583807673248,23.2953766370333
315,2454694.5,-44.79565097423391,-10.96418664939968,23.29747686723857
316,2454704.5,-44.87541563917311,-11.12962943349959,23.29957214986533
317,2454714.5,-44.9294097903795,-11.30828582245948,23.30165475418689
318,2454724.5,-44.95559026138314,-11.49550654141097,23.30374134822645
319,2454734.5,-44.95292816812806,-11.68655956730712,23.30581727861116
320,2454744.5,-44.92086744162489,-11.87657270384936,23.3078856913244
321,2454754.5,-44.85990293816462,-12.06033631667757,23.30995657889629
322,2454764.5,-44.77147777831444,-12.23307146469175,23.31201315933559
323,2454774.5,-44.65758554758157,-12.39008970056965,23.31406812141502
324,2454784.5,-44.52136128337813,-12.52699370967831,23.31612106705216
325,2454794.5,-44.36655918568626,-12.64026767236613,23.31815976516176
326,2454804.5,-44.19741755586863,-12.72678492791302,23.32020106324767
327,2454814.5,-44.01900940776343,-12.78433095304493,23.32223451255345
328,2454824.5,-43.83646650792701,-12.81179779610988,23.32425755204818
329,2454834.5,-43.65514107276361,-12.80870400546746,23.32628420487916
330,2454844.5,-43.4805758819103,-12.77582182859977,23.32829804309223
331,2454854.5,-43.31775115914404,-12.71488733968798,23.33030745906279
332,2454864.5,-43.17149210273939,-12.62829501785755,23.33231808710193
333,2454874.5,-43.04608727621926,-12.51958757957525,23.33431383083357
334,2454884.5,-42.94484398537026,-12.39278206055638,23.33631073891768
335,2454894.5,-42.87060309184181,-12.25236121788561,23.33830399332322
336,2454904.5,-42.82515559156251,-12.10346505901864,23.34028415843246
337,2454914.5,-42.80927145032653,-11.95109147692047,23.3422683762071
338,2454924.5,-42.82311861123112,-11.80040451974114,23.34424338566765
339,2454934.5,-42.86566990007542,-11.65657485397156,23.34621041044256
340,2454944.5,-42.93517717194433,-11.52415565883964,23.34818082595946
341,2454954.5,-43.02931240109547,-11.40758646747792,23.35013817242687
342,2454964.5,-43.144751524087,-11.31072718798944,23.35209392463293
343,2454974.5,-43.27789870398746,-11.2366237884363,23.35404915395646
344,2454984.5,-43.42468708868847,-11.18799052560675,23.35599058508474
345,2454994.5,-43.58048397780203,-11.16657187749323,23.35793520151698
346,2455004.5,-43.74079582663474,-11.17335437320225,23.35987357585924
347,2455014.5,-43.90081897020283,-11.20882107947342,23.36180104749809
348,2455024.5,-44.05572405429302,-11.27234419671681,23.36373307962102
349,2455034.5,-44.20110362912116,-11.36273932375844,23.36565351178601
350,2455044.5,-44.33246782112796,-11.47818897761097,23.36756843979289
351,2455054.5,-44.44584223409734,-11.61588380287755,23.36948554148137
352,2455064.5,-44.5378290438946,-11.77271073210337,23.37138809786651
353,2455074.5,-44.60526086679399,-11.94488329635401,23.37329069211278
354,2455084.5,-44.64592276786377,-12.12798630892058,23.37519034036351
355,2455094.5,-44.65823496183437,-12.31756712029003,23.37707617811731
356,2455104.5,-44.6412086944875,-12.50863240997989,23.37896531846357
357,2455114.5,-44.59503209664527,-12.69611593073845,23.38084556729563
358,2455124.5,-44.5204964567772,-12.87519384508713,23.38271627483756
359,2455134.5,-44.41926801638597,-13.04086234649033,23.38458995534667
360,2455144.5,-44.29410109755788,-13.18868250585461,23.38645014269566
361,2455154.5,-44.14819392853636,-13.31473209928084,23.38830688185558
362,2455164.5,-43.9856541814288,-13.41543770954694,23.39016294662955
363,2455174.5,-43.81123236171729,-13.48832178330275,23.3920040452614
364,2455184.5,-43.62981012332126,-13.5316058106489,23.39384700929782
365,2455194.5,-43.44686437364212,-13.54435199058635,23.39568389523873
366,2455204.5,-43.26780965647164,-13.52691847934423,23.39750817781001
367,2455214.5,-43.09779587071627,-13.48033502437056,23.39933665250113
368,2455224.5,-42.94199868418973,-13.40668441494775,23.40115397757448
369,2455234.5,-42.804824889134,-13.30909093799456,23.40296408393883
370,2455244.5,-42.69010954677626,-13.19108621489466,23.4047769192344
371,2455254.5,-42.6011385373594,-13.0570906346182,23.40657576198411
372,2455264.5,-42.54001380206543,-12.91195426297088,23.40837362871352
373,2455274.5,-42.50818674341446,-12.76056244959142,23.41016973176817
374,2455284.5,-42.50620108405263,-12.60825609247821,23.41195240093661
375,2455294.5,-42.53343090461073,-12.4601057517364,23.41373854756299
376,2455304.5,-42.58873335546254,-12.32091836156411,23.4155172420815
377,2455314.5,-42.66998385643143,-12.19544419258623,23.41728645587478
378,2455324.5,-42.7742569514699,-12.08763604804952,23.41905994746469
379,2455334.5,-42.89832692634157,-12.00104025159498,23.42082125310145
380,2455344.5,-43.03814911227987,-11.93869358284004,23.4225790145129
381,2455354.5,-43.18941244741629,-11.90260701541155,23.42433801507134
382,2455364.5,-43.34769568664539,-11.89435823644581,23.42608280644003
383,2455374.5,-43.50808982730858,-11.9146879772794,23.42782954029426
384,2455384.5,-43.66593986203716,-11.96337218001693,23.42957205618515
385,2455394.5,-43.81662431773096,-12.03976438775472,23.43130186896688
386,2455404.5,-43.95548125618598,-12.14222127973616,23.43303627974417
387,2455414.5,-44.07849769746852,-12.26840451478735,23.43476081939129
388,2455424.5,-44.18183524150744,-12.41556869468247,23.4364772032758
389,2455434.5,-44.2621187574707,-12.58002860244113,23.43819686897126
390,2455444.5,-44.31684738054278,-12.75779369988417,23.43990291403934
391,2455454.5,-44.34387150688899,-12.94452127209745,23.44160662133738
392,2455464.5,-44.34196318361595,-13.13524512376224,23.44330893365352
393,2455474.5,-44.31081040219517,-13.32513707135394,23.44499714572986
394,2455484.5,-44.25064032960984,-13.50917934916569,23.44668767668934
395,2455494.5,-44.16286270920841,-13.68229170295041,23.44837073282404
396,2455504.5,-44.04964116620749,-13.83996856710048,23.45004272206462
397,2455514.5,-43.91377823949322,-13.97781470763571,23.45171839416345
398,2455524.5,-43.75916735828384,-14.09204863108006,23.45338127630048
399,2455534.5,-43.59007445221216,-14.17979394989807,23.45503840470378
400,2455544.5,-43.41129922017117,-14.23864461800302,23.45669670093735
401,2455554.5,-43.22823643661278,-14.26735132065962,23.45833975556162
402,2455564.5,-43.04611200492118,-14.2656517035346,23.45998279895535
403,2455574.5,-42.87035583941122,-14.23400386012178,23.46162198950362
404,2455584.5,-42.70624456832078,-14.17417663989793,23.46324727967654
405,2455594.5,-42.55837207786173,-14.08866857460304,23.46487622393165
406,2455604.5,-42.43111378315081,-13.98070130668222,23.46649588991871
407,2455614.5,-42.32800023551498,-13.85448957662074,23.46810631597946
408,2455624.5,-42.25162226623844,-13.71446632836197,23.46972034622225
409,2455634.5,-42.20402304309665,-13.56555752003857,23.47132140722902
410,2455644.5,-42.18603759382077,-13.41305125382935,23.47291952716969
