name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
Salacia and Actaea (120347),2004 SB60,5.49388,0.00002,5720,30,0.010,0.004,23.6,0.4,303.8,0.4,45,1,130,20,492,7,854,286,2454300.0
