,mean,stddev
epoch,2454300.0,
period_1,5.49388,2e-05
sma_2,5720.0,30.0
ecc_2,0.01,0.004
inc_2,23.6,0.4
long_epoch_2,303.8,0.4
lan_2,45.0,1.0
pomega_2,130.0,20.0
mass_tot,4.92e+20,7e+18
diam_1,854.0,
diam_2,286.0,
