,large_low_synch_low_synch_offset,large_low_synch_low_synch_,large_low_synch_low_fast_offset,large_low_synch_low_fast_,large_low_synch_high_synch_offset,large_low_synch_high_synch_,large_low_synch_high_fast_offset,large_low_synch_high_fast_,large_low_fast_low_synch_offset,large_low_fast_low_synch_,large_low_fast_low_fast_offset,large_low_fast_low_fast_,large_low_fast_high_synch_offset,large_low_fast_high_synch_,large_low_fast_high_fast_offset,large_low_fast_high_fast_,large_high_synch_low_synch_offset,large_high_synch_low_synch_,large_high_synch_low_fast_offset,large_high_synch_low_fast_,large_high_synch_high_synch_offset,large_high_synch_high_synch_,large_high_synch_high_fast_offset,large_high_synch_high_fast_,large_high_fast_low_synch_offset,large_high_fast_low_synch_,large_high_fast_low_fast_offset,large_high_fast_low_fast_,large_high_fast_high_synch_offset,large_high_fast_high_synch_,large_high_fast_high_fast_offset,large_high_fast_high_fast_,shape_low_synch_low_synch_offset,shape_low_synch_low_synch_,shape_low_synch_low_fast_offset,shape_low_synch_low_fast_,shape_low_synch_high_synch_offset,shape_low_synch_high_synch_,shape_low_synch_high_fast_offset,shape_low_synch_high_fast_,shape_low_fast_low_synch_offset,shape_low_fast_low_synch_,shape_low_fast_low_fast_offset,shape_low_fast_low_fast_,shape_low_fast_high_synch_offset,shape_low_fast_high_synch_,shape_low_fast_high_fast_offset,shape_low_fast_high_fast_,shape_high_synch_low_synch_offset,shape_high_synch_low_synch_,shape_high_synch_low_fast_offset,shape_high_synch_low_fast_,shape_high_synch_high_synch_offset,shape_high_synch_high_synch_,shape_high_synch_high_fast_offset,shape_high_synch_high_fast_,shape_high_fast_low_synch_offset,shape_high_fast_low_synch_,shape_high_fast_low_fast_offset,shape_high_fast_low_fast_,shape_high_fast_high_synch_offset,shape_high_fast_high_synch_,shape_high_fast_high_fast_offset,shape_high_fast_high_fast_
large_low_fast_low_fast_offset,14987.943209466803,14986.306157242052,59274.17984954942,59274.30541907184,229370.5908633209,229367.61523798452,35933.80466915285,35930.83845732978,47142.66824137724,47147.46333534696,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_low_fast_,14989.642431868717,14987.943209466815,59274.07535788416,59274.17984954942,229373.58122821114,229370.59086332092,35936.786834439554,35933.80466915285,47151.41209449058,47142.66824137724,17.052372060099152,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_synch_offset,129670.38725488138,129667.67156823762,83920.36338564481,83920.03319909188,270403.8237129989,270401.0443933696,121783.72682960627,121781.4445472703,88191.62116428868,88199.82684633162,121412.04048754646,121421.40180980797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_synch_,129673.16490704878,129670.38725488141,83920.7139525983,83920.36338564481,270406.617577401,270403.82371299894,121786.02570188578,121783.72682960628,88188.89408443643,88191.62116428868,121407.77923348083,121412.04048754647,17.052372060100513,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_fast_offset,57054.11697602501,57050.85919979396,9156.834451927976,9155.256393185762,268600.8821630705,268598.0579279313,76171.18270061477,76168.30080882969,8049.512381778216,8054.462561365064,55062.48453392129,55067.938507392064,82942.53823499111,82944.88920689658,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_low_fast_high_fast_,57057.43672644738,57054.11697602501,9158.433959306061,9156.834451927974,268603.72094838956,268600.88216307055,76174.08103290915,76171.18270061477,8048.752540693394,8049.512381778216,55060.846308048975,55062.48453392129,82947.36519784729,82942.53823499111,17.05237206010048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_synch_offset,85851.89298579337,85853.74373909777,50254.01849671017,50257.57444279233,233022.33278015922,233024.58841574148,68591.61137921167,68594.20252783946,59150.64422544953,59153.25348909846,79808.69849303731,79810.50687527627,55967.11839658971,55969.54658162293,57888.39372787348,57891.171549555176,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_synch_,85850.0616207517,85851.89298579338,50250.713363694,50254.01849671017,233020.17840816706,233022.33278015928,68589.1196878868,68591.61137921167,59148.04767584487,59150.64422544953,79806.90896998244,79808.69849303731,55964.70373879791,55967.11839658972,57885.629485575206,57888.39372787348,17.052372060103473,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_fast_offset,98053.24724110012,98054.70444463677,46620.40268020968,46623.081540147956,262667.8028444209,262670.06641941925,92482.51637262432,92484.80615185622,58559.025527574704,58560.979962185884,95219.20113631716,95220.54067236422,41868.613644202305,41870.168786197944,53240.78925275284,53242.803721777964,29905.82567311844,29918.77933924065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_low_fast_,98051.81846185023,98053.2472411001,46617.97206953804,46620.40268020966,262665.6404502083,262667.80284442095,92480.32611546548,92482.51637262432,58557.08969344043,58559.02552757469,95217.8849777885,95219.20113631715,41867.072336660895,41868.61364420234,53238.788669183436,53240.789252752824,29921.45031888633,29905.825673118437,17.05237206010497,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_synch_offset,223844.49680606925,223846.11927141758,172608.54779201376,172611.05037932066,322867.43470846454,322869.91400037287,208601.6698674946,208604.40246434722,184782.60252555978,184784.38788706154,219551.2858888832,219552.80260603424,98326.97716826585,98328.51962251929,178699.0606117535,178700.82795665914,141095.48953533315,141109.62595736497,126597.92917849556,126612.55155091274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_synch_,223842.90519166674,223844.49680606928,172606.29517985194,172608.5477920138,322865.0565609848,322867.43470846454,208599.03673708983,208601.6698674946,184780.83701241508,184782.60252555984,219549.78462578423,219551.2858888832,98325.4484074406,98326.97716826585,178697.30701996203,178699.0606117535,141110.37353001724,141095.48953533315,126612.79100127812,126597.92917849559,17.052372060104194,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_fast_offset,54542.3947744029,54543.648294923296,12022.966264218452,12026.848773823252,252546.91698569222,252549.1451923489,61739.968657493744,61741.87576734809,17174.40545172761,17177.17814102466,53885.43564376355,53886.49767734376,84749.65563217278,84751.3961619823,18718.717135372328,18721.79932924284,42091.84808227473,42105.160933635896,44499.41877618758,44514.31274238,171089.09272940058,171103.7133613205,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_synch_high_fast_,54541.15901945855,54542.3947744029,12019.331028502622,12022.966264218452,252544.79016526096,252546.91698569228,61738.16105777071,61739.968657493744,17171.651701594303,17174.40545172761,53884.396360764644,53885.43564376355,84747.92893174184,84749.6556321728,18715.649089531198,18718.717135372324,42106.60599298086,42091.84808227473,44513.933915600646,44499.418776187566,171103.3057416006,171089.0927294006,17.052372060101547,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_synch_offset,68123.59535721563,68120.81850493998,21798.49621022895,21798.566283512504,257771.3147963102,257768.63245040487,73633.74323170687,73631.1841288363,26009.7063952347,26007.72220640904,62660.715060515446,62657.719525414024,65371.34793359504,65368.256591835176,22745.677774814558,22743.250352679566,36943.58077938173,36940.958183901515,34732.74800914189,34731.450093357285,161197.1001884163,161195.69032065966,21187.022437486175,21185.453418150908,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_synch_,68126.4300022204,68123.59535721564,21798.446793026906,21798.496210228954,257774.01052177462,257771.31479631024,73636.31664061046,73633.74323170687,26012.06701304582,26009.70639523471,62664.09615754077,62660.715060515446,65374.820699429634,65371.347933595054,22748.50732764599,22745.677774814558,36946.214731286425,36943.58077938172,34734.05724893055,34732.74800914187,161198.52136663336,161197.1001884163,21188.602834723766,21187.02243748618,17.05237206009984,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_fast_offset,137875.71383867454,137873.4419703458,99291.39169618442,99291.29561033146,249009.58400845467,249007.00964850077,120886.92301643116,120885.15825019134,103664.58866364263,103662.68385594807,127976.01282829547,127973.64932373591,29220.41400159552,29218.654586429737,99985.39900684227,99982.75733085956,59091.959765416796,59090.51533851443,59962.99769062192,59962.31651969187,98366.98867415596,98366.08382197778,97857.43885868572,97856.33527174225,77751.1819092399,77765.62660700499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_low_fast_,137878.0434930956,137875.71383867456,99291.50838357385,99291.39169618442,249012.17175093124,249009.58400845472,120888.70208945929,120886.92301643117,103666.87066138185,103664.58866364263,127978.7627535233,127976.01282829548,29222.555611834978,29220.41400159552,99988.44364912571,99985.39900684229,59093.4155689727,59091.95976541681,59963.690154371914,59962.99769062195,98367.90484760726,98366.98867415596,97858.55372599508,97857.43885868574,77765.20224055162,77751.18190923991,17.052372060100506,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_synch_offset,84434.73247753289,84431.93322702685,34514.88546313166,34514.365769563025,266029.76594329247,266027.09195813007,87957.13163265615,87954.65491876731,40064.550815385446,40062.20169026792,78962.47692911055,78959.50532823129,50517.258693140284,50513.98286750874,34533.62421602491,34530.66299285659,36586.74960024812,36583.82409333836,19494.529626285588,19492.772357463426,145671.24226715855,145669.78199757345,37050.093148937216,37048.273419233825,16731.00505582337,16745.604367178934,66947.36308424023,66961.24944317654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_synch_,84437.58951855527,84434.73247753287,34515.42579854121,34514.88546313166,266032.4533078602,266029.7659432925,87959.62265380328,87957.13163265615,40067.27641265239,40064.550815385446,78965.83415676466,78962.47692911056,50520.91600451971,50517.2586931403,34536.98762407137,34533.62421602491,36589.6864377522,36586.74960024812,19496.298300640756,19494.529626285574,145672.713847521,145671.24226715858,37051.9241935466,37050.093148937216,16746.974017114153,16731.005055823367,66962.13028795697,66947.36308424025,17.052372060103373,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_fast_offset,135579.97583052688,135577.6906797207,96704.71613837396,96704.61405167797,249409.0562518649,249406.4763958307,119083.19576495342,119081.40947711607,101102.99433139585,101101.08228588353,125777.64057922477,125775.26127364037,27298.361239496917,27296.625509051642,97390.91287488876,97388.26628458624,56785.230080844194,56783.755204673835,57336.79984513826,57336.11971325452,99715.73594302326,99714.80253503361,95325.33947103213,95324.22589566938,75172.90824175805,75187.31248415078,2704.6119169222807,2719.4797408364907,64325.77261598589,64340.54026774772,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
large_high_fast_high_fast_,135582.31876729036,135579.97583052688,96704.8388265998,96704.71613837396,249411.64949024082,249409.056251865,119084.99635919165,119083.19576495342,101105.28358169299,101102.99433139584,125780.40632126361,125777.64057922477,27300.479177220543,27298.36123949691,97393.96244624423,97390.91287488876,56786.71633445916,56785.230080844194,57337.49127119164,57336.799845138274,99716.6806719977,99715.73594302328,95326.46432666243,95325.33947103214,75186.92784171966,75172.90824175805,2720.933598135622,2704.611916922293,64339.67846857055,64325.77261598589,17.052372060099785,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_synch_offset,51223.36350398875,51219.79426979542,10643.085654136332,10642.853209475434,262523.18759710784,262519.7042966623,69904.45295596447,69900.88006509467,4690.196721912604,4694.454530250307,49970.2306655468,49971.91685673112,85139.61286175257,85138.67452920681,7217.747270891089,7218.622153018623,55818.80500673242,55815.89803837894,54879.78616098083,54877.69767566102,181172.13025635923,181170.1695921549,14222.614685407516,14219.415594329119,22627.681851027104,22627.916295667204,100309.25270585167,100309.42134710368,36721.02774897497,36721.676522024485,97744.18598006405,97744.36190302954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_synch_,51227.005502899505,51223.36350398875,10643.335963391171,10643.085654136332,262526.68466271606,262523.1875971079,69908.03947924772,69904.45295596447,4687.989134531316,4690.196721912604,49970.260352041965,49970.23066554679,85140.95170718951,85139.61286175257,7217.166993556846,7217.747270891089,55821.72398696201,55818.80500673242,54881.88664430694,54879.78616098082,181174.1028750709,181172.13025635923,14225.826038903559,14222.614685407516,22627.615807205744,22627.68185102711,100309.25256560711,100309.25270585167,36720.547366533014,36721.02774897497,97744.17855927946,97744.18598006405,17.05237206010115,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_fast_offset,51595.93646731548,51592.10859806393,10299.411824238277,10298.816383959891,262906.75307042385,262903.7155260897,70270.42077791237,70266.92835844606,4601.144712865912,4602.562835689402,50163.39781457959,50163.95594937815,84942.86286468529,84938.65002329623,6648.04890992301,6646.676196046428,55927.27572651988,55924.472520814765,54781.87404965535,54779.80281563059,181040.7215249943,181038.75785009106,14435.275267791707,14432.264967093874,22402.659380000427,22402.90824653345,100097.9909258759,100098.19232867191,36385.05480036974,36385.72611856641,97531.01504775474,97531.22360015409,713.5956430237541,711.7917931113394,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_low_fast_,51599.88895527723,51595.93646731548,10300.029008930973,10299.411824238277,262909.80962427467,262906.7530704239,70273.92843566269,70270.42077791237,4600.606535521054,4601.144712865912,50163.817494434465,50163.39781457959,84947.87359622956,84942.86286468529,6649.97820982101,6648.048909923009,55930.0957513918,55927.275726519874,54783.96822518691,54781.87404965534,181042.70903039188,181040.7215249943,14438.2975280561,14435.275267791707,22402.63772451016,22402.659380000438,100098.01699285209,100097.9909258759,36384.61069908117,36385.05480036974,97531.0339669014,97531.01504775473,716.0420388931268,713.5956430237545,17.052372060101174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_offset,51484.898925693065,51481.34641307392,10459.927680768367,10459.611123353214,262784.24909633107,262780.7952880946,70168.75812970474,70165.19977707954,4723.528628124141,4727.032393933312,50166.81888053381,50169.04222202472,85014.74464296551,85013.0706314428,6922.145261648455,6922.741312907823,55895.97134361065,55893.03543824419,54811.9186632787,54809.79795369619,181082.72512526473,181080.73649552139,14369.649149153665,14366.410123606154,22572.39526342682,22572.592392794595,100263.77851459084,100263.92128480316,36592.103859371826,36592.72157790598,97697.36855673068,97697.51852102124,317.27922417585705,317.45490808441434,489.447515858482,491.8572879568577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_synch_,51488.52303930333,51484.898925693065,10460.262036288257,10459.927680768364,262787.71599669143,262784.2490963311,70172.32984788029,70168.75812970474,4720.854670010463,4723.528628124141,50165.79175551889,50166.8188805338,85016.82652687158,85014.74464296552,6921.869477188323,6922.145261648453,55898.91903419506,55895.97134361065,54814.05117197669,54811.91866327869,181084.7255166155,181082.72512526473,14372.900213137882,14369.649149153665,22572.373409381435,22572.395263426828,100263.81113311328,100263.77851459086,36591.66140750131,36592.103859371826,97697.39398244029,97697.36855673068,322.08252873647587,317.2792241758572,487.78828871846974,489.447515858482,17.052372060101206,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_offset,51131.94202492168,51128.39186665509,10763.027626825668,10762.752633871742,262480.7666035994,262477.30533769063,69826.11538742174,69822.55547416101,4576.8884198245,4580.491385427953,49820.96328007773,49823.199309424075,85209.66743653543,85207.97329618166,7279.586024596651,7280.165642357014,55882.02800682823,55879.116174642615,55001.43388420266,54999.33847377381,181300.09887025977,181298.12989622392,14246.001532580896,14242.804714604546,22684.464329602662,22684.69035102597,100361.79056302704,100361.9459735522,36803.562822158834,36804.19935091645,97797.28989051562,97797.45263543553,198.52697784053913,200.50251556698925,784.1356136787947,786.549457522405,382.5372015914509,397.3849127594798,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_synch_high_fast_,51135.564133988126,51131.94202492168,10763.320463831406,10763.027626825668,262484.2412714312,262480.7666035995,69829.68876910245,69826.11538742174,4574.106679974782,4576.8884198245,49819.89337765091,49820.96328007773,85211.76774878924,85209.66743653546,7279.327164996432,7279.5860245966505,55884.95169534239,55882.02800682823,55003.541152248436,55001.43388420265,181302.07966163266,181300.0988702598,14249.21032830359,14246.001532580896,22684.413742703568,22684.464329602666,100361.81070215175,100361.79056302705,36803.10171864186,36803.56282215884,97797.30269650802,97797.28989051562,201.51676310198636,198.5269778405392,782.4746260057316,784.1356136787949,395.1625508931962,382.5372015914508,17.052372060100947,0.0,,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_offset,51381.59814873176,51378.07364230484,10516.114213213794,10515.847647638593,262592.57769542385,262589.12701181,69986.96932289506,69983.44335078204,4675.847950613513,4678.4766137350625,49976.53329660272,49978.494328750174,84991.11068385349,84988.3132872159,7038.1546337227755,7038.267821463511,55797.92830820009,55795.05744040989,54825.45802846283,54823.40662953082,181113.45297935678,181111.53055617952,14220.713101827985,14217.545460941776,22469.66512193853,22469.894729361244,100153.65358391861,100153.82048079338,36546.963486538705,36547.60923911466,97588.27124634566,97588.44540043508,208.00758007877036,206.83824632560732,519.9473029545004,522.6825745944155,325.28988006153565,326.7163691190441,321.8978191935,321.257870560823,0.0,,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_synch_,51385.19374882787,51381.59814873176,10516.39944445519,10516.114213213794,262596.04243165854,262592.57769542385,69990.50906497396,69986.96932289506,4674.159098743627,4675.847950613513,49975.449018369014,49976.53329660272,84994.20204890969,84991.1106838535,7038.3986955480505,7038.154633722775,55800.811105564164,55797.92830820009,54827.5213232822,54825.45802846283,181115.38725014508,181113.4529793568,14223.89302918509,14220.713101827983,22469.628353853965,22469.665121938535,100153.67968523449,100153.65358391863,36546.51056843326,36546.963486538705,97588.29009187144,97588.27124634566,210.64392110073751,208.00758007877042,518.4736186766324,519.9473029545004,325.7006635614815,325.28988006153565,324.4021958625466,321.89781919350014,17.052372060101273,0.0,,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_offset,51377.50367132136,51373.97897944151,10520.019597982411,10519.753705763018,262589.5515367242,262586.10089247074,69983.40134843413,69979.87508484455,4674.493886507354,4677.143573895015,49973.21014463777,49975.179244522784,84993.75281493869,84990.96478348215,7042.601487066804,7042.7217246057535,55798.08272797347,55795.211483689294,54827.71234819117,54825.66055942422,181115.98851430285,181114.06563421927,14219.736711787084,14216.568947041016,22471.894703332568,22472.123895286557,100155.73121887291,100155.8975252353,36550.20637421925,36550.85160838041,97590.36847220088,97590.5420370767,203.0383725506724,201.90159354876096,524.1717725250228,526.8999181440329,327.45638714988144,328.88772622156114,317.1503628569939,316.5249290343494,4.987525215982341,20.590157114637876,0.0,,,,,,,,,,,,,,,,,,,,,
shape_low_fast_low_fast_,51381.09946452256,51377.50367132136,10520.304138111902,10520.019597982411,262593.0162299953,262589.55153672426,69986.941379966,69983.40134843413,4672.780853392208,4674.493886507354,49972.115088591454,49973.21014463777,84996.83481342878,84993.7528149387,7042.838095973993,7042.601487066802,55800.965901422736,55798.08272797347,54829.776032890506,54827.712348191155,181117.92324215575,181115.98851430288,14222.916760326701,14219.736711787082,22471.858126019986,22471.89470333257,100155.75768541811,100155.73121887293,36549.75374977509,36550.20637421925,97590.38768165435,97590.36847220088,205.68021702166857,203.03837255067248,522.695150503874,524.1717725250228,327.88450925631486,327.4563871498814,319.66312942284424,317.150362856994,18.41456378529654,4.987525215982368,17.05237206010109,0.0,,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_offset,51378.919273200976,51375.393856732146,10518.98424578363,10518.718124862353,262590.7310188936,262587.2804730806,69984.68651966873,69981.1601215915,4674.84199925557,4677.481859212565,49974.19887651325,49976.162296943716,84992.9441532128,84990.15406860004,7041.254371733686,7041.372385975367,55798.18569591905,55795.314157572444,54827.13446029365,54825.08236767085,181115.31881531797,181113.3956489104,14220.205348243107,14217.037234852442,22471.429417430012,22471.657819258293,100155.31447918776,100155.48004711198,36549.41435068075,36550.058826965804,97589.9453939879,97590.11821998547,204.19414308273855,203.06101953987334,523.2114891594437,525.935108254743,326.35258771784424,327.77467214505805,318.26695596273487,317.6289619605017,3.8290776187068696,19.320702001640534,1.5691906516424494,16.34561552886798,0.0,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_,51382.51577984343,51378.91927320099,10519.269005578577,10518.98424578363,262594.19560907537,262590.73101889365,69988.22668301924,69984.68651966873,4673.140181284722,4674.84199925557,49973.1107915749,49974.19887651325,84996.02835594145,84992.94415321281,7041.493127303491,7041.254371733685,55801.06916309241,55798.18569591903,54829.19844876336,54827.13446029363,181117.25382947671,181115.318815318,14223.385745178324,14220.205348243107,22471.39366112391,22471.42941743002,100155.34171510862,100155.31447918779,36548.962514999184,36549.414350680745,97589.96537325758,97589.9453939879,206.84513890352443,204.1941430827387,521.7412020433743,523.2114891594437,326.78601052485243,326.3525877178442,320.78817541654564,318.26695596273504,17.510131653312147,3.8290776187068563,18.282671276675906,1.5691906516426408,17.052372060101387,0.0,,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_offset,51378.229206255884,51374.70472539401,10518.980446627987,10518.71455349921,262590.30635069293,262586.85595384083,69984.27881656765,69980.7527950564,4675.30562392859,4677.964364491703,49974.56138695465,49976.54164631149,84993.30490859984,84990.51379311703,7041.669642968676,7041.791042873528,55798.01425963453,55795.14324185744,54827.101385527596,54825.04983060625,181115.3024438634,181113.37981358412,14219.96446137589,14216.79686644284,22471.64160386739,22471.872606099903,100155.51639870013,100155.68456259204,36549.68796622474,36550.33503771044,97590.1485391299,97590.32396111188,203.91765190246713,202.85074854843484,523.3817243498136,526.1212277379911,326.56660365158393,328.01933504639624,318.05955652595446,317.4534419627268,4.140119661942887,19.837716925680905,1.5178347729133908,16.676135763553344,1.041005013167072,17.5843840531352,0.0,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_,51381.82479444727,51378.22920625589,10519.264994797039,10518.980446627987,262593.7707941766,262590.306350693,69987.81860391487,69984.27881656765,4673.581810204692,4675.305623928591,49973.452349288666,49974.56138695465,84996.38914934949,84993.30490859985,7041.905621235828,7041.669642968674,55800.89720756651,55798.01425963453,54829.164837246484,54827.10138552757,181117.2369227564,181115.3024438634,14223.144342640113,14219.96446137589,22471.603205953455,22471.64160386739,100155.54099732438,100155.51639870014,36549.23349412053,36549.68796622474,97590.16588108511,97590.1485391299,206.56082790526625,203.91765190246724,521.892931219916,523.3817243498137,326.9748729722339,326.56660365158393,320.55439563568456,318.0595565259545,17.391662273176287,4.140119661942885,17.74482411340129,1.5178347729133905,16.569643868528406,1.041005013167172,17.052372060101238,0.0,,,,,,,,,,,,,,,,
