,mean,stddev
epoch,2453400.0,
period_1,3541,3
sma_2,69700,200
ecc_2,0.21600000000000003,0.001
inc_2,24.2,0.2
long_epoch_2,289.3,0.3
lan_2,326.8,0.2
pomega_2,104,1
mass_tot,2.14,0.02
diam_1,152,
diam_2,78,
