,Unnamed: 0,kboTIME,x,y,z
0,0,2452815.9906910486,5166715865.029268,-3573056065.0056906,-91483083.603786
1,1,2454297.576108199,5445994568.728798,-3103227948.391828,-98948394.49592066
2,2,2454301.061712408,5438724829.404792,-3105817927.3652296,-98964576.49282886
3,3,2454318.5131158824,5406428798.447364,-3125444560.92636,-99047708.98055196
4,4,2454319.5916739493,5404693840.29794,-3126992030.0161448,-99053659.01446368
5,5,2454591.1731185154,5673643617.4325285,-3037680741.9212,-100337978.406837
