,mean,stddev
mass_0,1.989e30,0
sma_0,6.84e9,0
mass_1,1.88e18,2e16
mass_2,2.54e+17,2.54e+16
sma_2,69700.0,20000.0
ecc_2,0.216,0.05
aop_2,208.79,1.8
inc_2,13.271,1.2
lan_2,257.89,1.0
mea_2,185.2,5.0
j2r2_1,30000,10000.0
sprate_1,0.00017453292519943296,0.0
spinc_1,13.27,6.0
splan_1,257.89,5.0
