,kboTIME,x,y,z
0,2454947.365715155,-2240185932.954024,-6221735181.468974,2413861159.6294827
1,2454947.6157290065,-2240458283.8982778,-6221227810.1708,2413869801.899519
2,2454947.8657429167,-2240739837.3691244,-6220716328.562698,2413875963.270266
3,2454948.11575641,-2241029815.506835,-6220212913.047155,2413884918.2244067
4,2454948.3657696797,-2241314952.9832635,-6219716819.585723,2413896326.550453
5,2454948.6157831987,-2241596125.548393,-6219215897.675153,2413904916.763946
6,2454948.86579677,-2241886574.635388,-6218711015.17358,2413911074.5013766
7,2454949.1158099207,-2242185294.094157,-6218214334.240526,2413920068.0229497
8,2454949.3658228526,-2242479034.4984775,-6217724901.331275,2413931466.4831038
9,2454949.6158360355,-2242768899.1849403,-6217230581.200419,2413940005.446008
10,2454949.865849264,-2243068111.2043405,-6216732450.27052,2413946161.167048
11,2454950.1158620687,-2243375436.50106,-6216242652.819848,2413955194.1215243
12,2454950.3658746597,-2243677645.5616813,-6215760026.049658,2413966582.951509
13,2454950.615887503,-2243976069.0751534,-6215272453.542732,2413975071.8207707
14,2454950.865900385,-2244283907.8901052,-6214781219.955448,2413981227.456807
15,2454951.1159128407,-2244599700.5032325,-6214298448.087748,2413990300.9879546
16,2454951.365925087,-2244910241.3200164,-6213822766.236653,2414001680.6911073
17,2454951.615937588,-2245217088.0771384,-6213342080.412921,2414010120.8764033
18,2454951.86595012,-2245533415.6009216,-6212857883.148321,2414016278.568082
19,2454952.115962223,-2245857535.4552255,-6212382272.205544,2414025393.987296
20,2454952.3659741227,-2246176269.949962,-6211913667.418355,2414036765.2198195
21,2454952.6159862773,-2246491403.4815397,-6211440000.845535,2414045158.265974
22,2454952.865998457,-2246816081.0233526,-6210962972.498745,2414051320.244188
23,2454953.1160102054,-2247148387.768625,-6210494651.5735655,2414060478.911437
24,2454953.3660217547,-2247475177.887841,-6210033249.961683,2414071842.3642187
25,2454953.6160335606,-2247798461.960119,-6209566729.39779,2414080189.83468
26,2454953.866045385,-2248131351.2618585,-6209096996.929759,2414086358.306856
27,2454954.116056775,-2248471705.2224765,-6208636089.675462,2414095561.5208116
28,2454954.3660679725,-2248806413.7975574,-6208182012.17525,2414106917.813655
29,2454954.6160794273,-2249137713.1832657,-6207722759.464574,2414115221.188991
30,2454954.8660908937,-2249478677.1038013,-6207260445.126652,2414121398.2425556
31,2454955.1161019234,-2249826939.8780007,-6206807070.703098,2414130647.149716
32,2454955.3661127654,-2250169431.1409173,-6206360434.035848,2414141996.7460184
33,2454955.6161238668,-2250508612.054662,-6205908567.075258,2414150257.3437057
34,2454955.866134973,-2250857514.929377,-6205453789.376226,2414156444.871393
35,2454956.1161456397,-2251213549.6761365,-6205008063.413663,2414165740.3975167
36,2454956.3661561245,-2251563689.475985,-6204568981.041593,2414177083.541415
37,2454956.616166869,-2251910619.7242084,-6204124614.724143,2414185302.458076
38,2454956.8661776124,-2252267327.452742,-6203677489.358317,2414191502.1054473
39,2454957.1161879143,-2252630998.920222,-6203239524.868004,2414200844.908884
40,2454957.3661980396,-2252988654.69427,-6202808107.884812,2414212181.584131
41,2454957.6162084257,-2253343203.59187,-6202371354.966879,2414220359.6591516
42,2454957.866218804,-2253707583.5041933,-6201931995.655834,2414226572.793056
43,2454958.1162287383,-2254078757.847646,-6201501903.845279,2414235963.238667
44,2454958.366238502,-2254443798.3924093,-6201078261.762726,2414247293.147778
45,2454958.616248527,-2254805836.4897118,-6200649233.6190605,2414255430.946943
46,2454958.8662585374,-2255177757.0326114,-6200217752.833475,2414261658.6436124
47,2454959.116268102,-2255556301.4626837,-6199795643.794141,2414271096.795897
48,2454959.366277502,-2255928596.5456095,-6199379885.193546,2414282419.3581653
49,2454959.616287164,-2256297995.2064476,-6198958692.429922,2414290517.175794
50,2454959.8662968045,-2256677325.491998,-6198535201.961966,2414296760.2270007
51,2454960.1163059976,-2257063107.7965026,-6198121185.200857,2414306245.8606863
52,2454960.366315031,-2257442527.6531596,-6197713418.222344,2414317560.227059
53,2454960.6163243274,-2257819158.5310793,-6197300171.120372,2414325618.1044254
54,2454960.8663335955,-2258205767.796588,-6196884782.483513,2414331877.0391293
55,2454961.1163424146,-2258598655.787595,-6196478967.278495,2414341409.6643677
56,2454961.36635108,-2258985070.558501,-6196079299.931334,2414352714.745965
57,2454961.6163600087,-2259368805.027347,-6195674108.712968,2414360732.502344
58,2454961.8663689024,-2259762562.0645766,-6195266933.3615,2414367007.619957
59,2454962.1163773453,-2260162423.009703,-6194869428.937757,2414376586.517877
60,2454962.36638564,-2260555702.1761208,-6194477969.234787,2414387881.0235567
61,2454962.616394199,-2260946410.774028,-6194080944.155277,2414395858.2950764
62,2454962.866402716,-2261347183.3857026,-6193682093.538107,2414402149.7051997
63,2454963.1164107807,-2261753883.4797792,-6193293009.086229,2414411773.968612
64,2454963.366418703,-2262153895.352022,-6192909865.028451,2414423056.446306
65,2454963.6164268893,-2262551447.2889543,-6192521116.329227,2414430992.727224
66,2454963.866435027,-2262959101.818643,-6192130701.814475,2414437300.3906136
67,2454964.1164427116,-2263372505.7371297,-6191750146.39104,2414446968.964732
68,2454964.366450259,-2263779117.0315046,-6191375425.847171,2414458237.8416023
69,2454964.6164580714,-2264183379.790875,-6190995063.616622,2414466132.5233436
70,2454964.866465828,-2264597780.750742,-6190613196.337377,2414472456.289749
71,2454965.1164731295,-2265017751.303123,-6190241278.70012,2414482168.0089626
72,2454965.3664803007,-2265430826.8194733,-6189875089.234007,2414493421.626865
73,2454965.616487736,-2265841665.8594184,-6189503223.229243,2414501274.031796
74,2454965.866495109,-2266262675.6550994,-6189130013.903031,2414507613.6720934
75,2454966.1165020266,-2266689073.531551,-6188766842.331798,2414517367.29075
76,2454966.3665088187,-2267108475.9188085,-6188409291.027082,2414528603.9355326
77,2454966.616515876,-2267525754.4549184,-6188046030.503557,2414536413.344484
78,2454966.8665228635,-2267953233.1842585,-6187681589.269259,2414542768.576673
79,2454967.1165293944,-2268385916.767398,-6187327271.413017,2414552562.793987
80,2454967.366535806,-2268811506.3445177,-6186978464.731257,2414563780.719244
81,2454967.6165424823,-2269235085.177514,-6186623918.312007,2414571546.393937
82,2454967.8665490826,-2269668890.463013,-6186268354.611346,2414577916.904654
83,2454968.116555225,-2270107715.661503,-6185922997.383311,2414587750.385868
84,2454968.366561254,-2270539350.247908,-6185583041.072281,2414598947.8337555
85,2454968.6165675474,-2270969087.588075,-6185237316.667952,2414606669.0371904
86,2454968.8665737584,-2271409074.3930497,-6184890739.176802,2414613054.50221
87,2454969.1165795107,-2271853894.445737,-6184554448.696696,2414622925.899866
88,2454969.366585155,-2272291429.1491036,-6184223447.741552,2414634101.123227
89,2454969.6165910643,-2272727180.3849483,-6183886652.507263,2414641777.142666
90,2454969.8665968836,-2273173200.761041,-6183549169.095793,2414648177.25132
91,2454970.116602244,-2273623865.96005,-6183222050.651107,2414658085.231871
92,2454970.3666075026,-2274067152.8712745,-6182900109.23265,2414669236.5231695
93,2454970.616613025,-2274508770.234481,-6182572349.517978,2414676866.70134
94,2454970.866618451,-2274960672.955812,-6182244067.187969,2414683281.1906896
95,2454971.116623418,-2275417030.247925,-6181926225.154248,2414693224.472414
96,2454971.3666282888,-2275865918.0078096,-6181613446.5458555,2414704350.2053714
97,2454971.616633423,-2276313250.1056557,-6181294827.761092,2414711933.9857297
98,2454971.8666384546,-2276770880.1686378,-6180975852.475178,2414718362.690093
99,2454972.116643026,-2277232772.62352,-6180667390.101965,2414728340.0975347
100,2454972.3666475075,-2277687105.861042,-6180363876.404364,2414739438.7862873
101,2454972.616652252,-2278139997.0890665,-6180054502.695581,2414746975.776487
102,2454972.866656887,-2278603195.105569,-6179744938.985442,2414753418.6955338
103,2454973.1166610615,-2279070461.2953854,-6179445957.931094,2414763429.2326226
104,2454973.3666651524,-2279530080.0006537,-6179151809.526343,2414774499.6092076
105,2454973.616669506,-2279988369.9189143,-6178851783.141403,2414781989.66198
106,2454973.8666737424,-2280456971.507782,-6178551733.380827,2414788447.0447717
107,2454974.116677519,-2280929444.925811,-6178262332.889409,2414798489.9818616
108,2454974.3666812177,-2281394183.9084897,-6177977647.518735,2414809531.085048
109,2454974.6166851786,-2281857706.755127,-6177687067.784663,2414816974.387043
110,2454974.8666890156,-2282331542.127608,-6177396631.0686245,2414823446.8198767
111,2454975.1166923936,-2282809050.8613133,-6177116906.755714,2414833521.7798166
112,2454975.366695699,-2283278739.526642,-6176841778.218592,2414844533.037605
113,2454975.616699266,-2283747324.1133347,-6176560740.162989,2414851930.1859555
114,2454975.866702703,-2284226218.104118,-6176280010.864735,2414858418.6613207
115,2454976.1167056803,-2284708585.0148144,-6176010053.226887,2414868525.6797295
116,2454976.366708592,-2285183047.7022796,-6175744569.860927,2414879506.959135
117,2454976.616711764,-2285656517.921197,-6175473162.682437,2414886858.9984174
118,2454976.8667148,-2286140290.6701684,-6175202228.93824,2414893364.9376307
119,2454977.1167173767,-2286627334.250798,-6174942121.877369,2414903504.470423
120,2454977.3667198936,-2287106391.264707,-6174686365.146902,2414914456.068957
121,2454977.6167226704,-2287584567.285929,-6174424670.892422,2414921764.465492
122,2454977.866725305,-2288073035.5926275,-6174163613.39241,2414928289.6753054
123,2454978.1167274807,-2288564571.463824,-6173913433.1439,2414938462.538044
124,2454978.366729603,-2289048040.691223,-6173667476.724981,2414949385.1064115
125,2454978.6167319845,-2289530740.6810822,-6173415569.54747,2414956651.6548944
126,2454978.866734217,-2290023719.7999334,-6173164460.980157,2414963198.219244
127,2454979.1167359916,-2290519562.555062,-6172924275.754141,2414973405.465749
128,2454979.366737719,-2291007261.3320527,-6172688185.376233,2414984299.8752255
129,2454979.616739705,-2291494303.3138266,-6172446131.575534,2414991526.5569406
