,mean,stddev
mass_1,5.8901069176777126e+17,6.9e+16
mass_2,2.0e+16,1.0e+15
sma_2,6000.0,1000.0
ecc_2,0.3,0.05
aop_2,200.808102790574253,1.8
inc_2,100.024079913304824,1.2
lan_2,42.51898055019364,1.0
mea_2,300.2,5.0
mass_3,1.9098930823222877e+17,1.9098930823222876e+16
sma_3,25400.0,200.0
ecc_3,0.275,0.005
aop_3,13.808102790574253,1.8
inc_3,55.024079913304824,1.2
lan_3,42.51898055019364,1.0
mea_3,297.2,5.0
f_val_1,1,1
