,mean,stddev
mass_1,4.45e+20,1e+18
mass_2,1.9e+20,1e+17
sma_2,8999.0,20.0
ecc_2,0.0051,0.0005
aop_2,79.6,10.0
inc_2,91.77,0.4
lan_2,64.73,2.0
mea_2,262.3,5
j2r2_1,86749.0,1000.0
c22r2_1,24522.0,100.0
spaop_1,29.5,5.0
spinc_1,48.8,2
splan_1,59.3,0.5
sprate_1,4.28e-4,5.0e-5
