,mean,stddev
mass_1,5.245074243600827e+18,4e+17
mass_2,1.2549257563991726e+18,0
sma_2,22400,2000
ecc_2,0.71,0.1
aop_2,196.82134425587793,2.0
inc_2,33.974808391568224,4.0
lan_2,239.2160930141019,4.0
mea_2,204.0,6.0
