,kboTIME,x,y,z
0,2452117.423362435,3829556097.0833154,-5215290786.094121,-15023320.667206055
1,2452117.673363258,3829111830.9953218,-5215590490.71843,-15033927.233897919
2,2452117.923363842,3828664665.438788,-5215899976.413578,-15041248.97188354
3,2452118.173364006,3828227316.803033,-5216215689.290374,-15046825.30633545
4,2452118.423364202,3827795872.534907,-5216525978.340182,-15055703.919484612
5,2452118.673364606,3827357667.1993628,-5216834483.793431,-15066301.8607328
6,2452118.9233647655,3826916739.4858255,-5217152811.497713,-15073584.949236637
7,2452119.1733645075,3826485737.196375,-5217477207.567332,-15079179.3167429
8,2452119.423364287,3826060529.8710504,-5217796084.627068,-15088105.032537693
9,2452119.673364272,3825628522.1639357,-5218113282.429251,-15098692.657060387
10,2452119.9233640064,3825193969.719098,-5218440341.544587,-15105936.34922505
11,2452120.173363327,3824769448.055716,-5218773309.198282,-15111548.471282003
12,2452120.42336269,3824350610.0735955,-5219100665.071647,-15120519.997929808
13,2452120.6733622565,3823924934.2851906,-5219426447.295142,-15131095.497776747
14,2452120.9233615673,3823496892.069957,-5219762127.738753,-15138298.954568384
15,2452121.1733604665,3823078982.980606,-5220103555.898337,-15143928.458673004
16,2452121.4233594136,3822666644.598598,-5220439281.909792,-15152944.416812653
17,2452121.673358562,3822247433.0339174,-5220773541.074833,-15163505.92770219
18,2452121.923357449,3821826034.1106114,-5221117733.155402,-15170668.275153404
19,2452122.173355927,3821414867.7467976,-5221467511.13328,-15176314.749120712
20,2452122.4233544595,3821009157.584784,-5221811498.973763,-15185373.723743673
21,2452122.6733531896,3820596541.042338,-5222154127.882476,-15195919.374760395
22,2452122.9233516534,3820181917.028375,-5222506722.12541,-15203039.751275068
23,2452123.173349711,3819777622.1769,-5222864739.441979,-15208702.788405422
24,2452123.4233478284,3819378667.629096,-5223216880.978409,-15217803.372358087
25,2452123.673346141,3818972775.7925243,-5223567772.517474,-15228331.327842945
26,2452123.9233441823,3818565057.234186,-5223928659.462137,-15235408.924314983
27,2452124.1733418205,3818167761.67541,-5224294805.637475,-15241088.16195393
28,2452124.4233395234,3817775689.2537713,-5224654992.697893,-15250228.993342642
29,2452124.6733374186,3817376651.0201035,-5225014039.617549,-15260737.489075188
30,2452124.9233350377,3816975967.7067037,-5225383109.591158,-15267771.583592657
31,2452125.1733322567,3816585798.5161934,-5225757273.913326,-15273466.73657274
32,2452125.423329546,3816200734.139319,-5226125398.048545,-15282646.531299355
33,2452125.6733270246,3815808677.8941755,-5226492492.718058,-15293133.905924328
34,2452125.9233242217,3815415159.120122,-5226869635.586156,-15300123.89375425
35,2452126.1733210227,3815032242.9186015,-5227251706.85645,-15305834.783174992
36,2452126.4233178985,3814654312.1490355,-5227627659.079336,-15315052.36281943
37,2452126.6733149607,3814269365.990095,-5228002693.22112,-15325517.08458758
38,2452126.923311737,3813883140.76492,-5228387798.118089,-15332462.503424883
39,2452127.1733081196,3813507603.915922,-5228777664.378104,-15338189.080652246
40,2452127.423304583,3813136932.144929,-5229161334.886838,-15347443.395571237
41,2452127.6733012297,3812759224.0529304,-5229544199.29714,-15357884.084253788
42,2452127.9232975855,3812380421.2592473,-5229937154.345995,-15364784.634627338
43,2452128.173293551,3812012390.0153575,-5230334702.596898,-15370527.000494711
44,2452128.4232896026,3811649102.5974464,-5230725980.493618,-15379817.148201222
45,2452128.6732858345,3811278760.558565,-5231116564.761648,-15390232.592425346
46,2452128.9232817697,3810907509.0635295,-5231517256.79533,-15397088.15367031
47,2452129.1732773194,3810547109.66883,-5231922372.721553,-15402846.573435066
48,2452129.4232729594,3810191332.0156875,-5232321145.737972,-15412171.81303931
49,2452129.673268777,3809828484.1070437,-5232719337.974252,-15422560.9840281
50,2452129.923264293,3809464912.8411427,-5233127652.267922,-15429371.626981024
51,2452130.173259427,3809112271.6056685,-5233540219.972939,-15435146.54241634
52,2452130.4232546566,3808764129.257082,-5233946374.208522,-15444506.306675911
53,2452130.6732500605,3808408903.714484,-5234352060.785556,-15454868.370055437
54,2452130.9232451585,3808053141.738118,-5234767880.799985,-15461634.368335485
55,2452131.1732398774,3807708385.1056423,-5235187782.551093,-15467426.40890121
56,2452131.423234698,3807368003.7992954,-5235601202.217128,-15476820.315876244
57,2452131.6732296883,3807020529.089273,-5236014267.511791,-15487154.643655062
58,2452131.9232243686,3806672705.6686797,-5236437474.633268,-15493876.485582355
59,2452132.173218674,3806335960.298524,-5236864590.596489,-15499686.480699304
60,2452132.4232130856,3806003466.0577908,-5237285157.742758,-15509114.34695364
61,2452132.673207664,3805663870.970822,-5237705483.852679,-15519420.531403553
62,2452132.923201928,3805324115.6774464,-5238135957.097149,-15526098.934110634
63,2452133.173195821,3804995508.550726,-5238570165.025466,-15531927.927786356
64,2452133.4231898244,3804671027.796512,-5238997759.208429,-15541389.783993479
65,2452133.6731839916,3804339441.5622334,-5239425225.597146,-15551667.653887032
66,2452133.9231778397,3804007884.390169,-5239862841.22954,-15558303.579536432
67,2452134.173171321,3803687542.9280562,-5240304016.052179,-15564152.846649887
68,2452134.423164918,3803371202.5941877,-5240738513.889634,-15573648.95421791
69,2452134.673158675,3803047754.989124,-5241172996.903537,-15583898.5912323
70,2452134.9231521087,3802724526.4511304,-5241617627.914421,-15590493.262286903
71,2452135.1731451796,3802412578.5946603,-5242065641.16953,-15596364.322469955
72,2452135.423138371,3802104506.18456,-5242506915.725816,-15605895.186020609
73,2452135.6731317188,3801789327.5574374,-5242948287.930454,-15616116.934992073
74,2452135.9231247394,3801474558.671368,-5243399803.32303,-15622671.841005567
75,2452136.173117401,3801171132.8210006,-5243854522.394599,-15628566.461311338
76,2452136.4231101885,3800871456.2900853,-5244302442.36768,-15638132.82686996
77,2452136.6731031286,3800564677.375765,-5244750571.688022,-15648327.288460251
78,2452136.923095737,3800258499.399842,-5245208835.576627,-15654844.171693796
79,2452137.1730879913,3799963724.062097,-5245670122.756657,-15660764.344221352
80,2452137.423080376,3799672571.3642383,-5246124551.511159,-15670367.168301582
81,2452137.6730729095,3799374322.7184997,-5246579300.246558,-15680535.158463722
82,2452137.923065108,3799076866.465404,-5247044170.867101,-15687015.962345367
83,2452138.173056956,3798790869.4389367,-5247511882.375859,-15692963.840847969
84,2452138.42304894,3798508367.5773573,-5247972676.989499,-15702604.214858538
85,2452138.673041069,3798218778.4875045,-5248433900.906377,-15712746.676524635
86,2452138.9230328584,3797930173.094091,-5248905229.7773695,-15719193.444061516
87,2452139.1730243033,3797653080.101574,-5249379215.014525,-15725171.229113817
88,2452139.423015888,3797379353.628231,-5249846225.641723,-15734850.251837011
