,mean,stddev
mass_1,1.0601797491392842e+18,4e+16
mass_2,3.982025086071588e+16,3982025086071588.0
sma_2,2370.0,150.0
ecc_2,0.014,0.04
aop_2,212.71991476931152,30.0
inc_2,83.12396387149478,11.2
lan_2,174.60523552625364,11.6
mea_2,252.5,6.4
j2r2_1,6.363028103540465,1.0
sprate_1,0.00017453292519943296,0.0
spinc_1,0.0,0.0
splan_1,0.0,0.0
